Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date_local,event_date,material_or_label,ticker,stock_return_1d,stock_vol_20d,fwd_cum_return
2026-01-15 05:00:00+00:00,12.91441324,13.00340917,12.88474699,12.9341898,434800,0,0,2026-01-15 00:00:00-05:00,2026-01-15,코발트,GLNCY,0.003067449,0.022925826,-0.018691524
2026-01-16 05:00:00+00:00,12.64742227,12.70675383,12.53864885,12.69686508,1006800,0,0,2026-01-16 00:00:00-05:00,2026-01-16,코발트,GLNCY,-0.018348634,0.024031836,0.007710048
2026-01-20 05:00:00+00:00,12.73641969,12.9539675,12.67708813,12.82541656,674000,0,0,2026-01-20 00:00:00-05:00,2026-01-20,코발트,GLNCY,0.010124663,0.0240362,0.017870448
2026-01-21 05:00:00+00:00,13.23084589,13.33961932,13.16162652,13.2802887,811800,0,0,2026-01-21 00:00:00-05:00,2026-01-21,코발트,GLNCY,0.035466461,0.024593766,0.030418268
2026-01-22 05:00:00+00:00,13.02318689,13.04296345,12.78586252,13.00340939,1839100,0,0,2026-01-22 00:00:00-05:00,2026-01-22,코발트,GLNCY,-0.020848892,0.02575282,0.005139495
2026-01-23 05:00:00+00:00,13.30006518,13.46817017,13.23084581,13.46817017,442200,0,0,2026-01-23 00:00:00-05:00,2026-01-23,코발트,GLNCY,0.035741456,0.026303887,-0.011782038
2026-01-26 05:00:00+00:00,13.56705621,13.66594089,13.42861652,13.42861652,570900,0,0,2026-01-26 00:00:00-05:00,2026-01-26,코발트,GLNCY,-0.002936824,0.026432292,-0.03297491
2026-01-27 05:00:00+00:00,13.45828178,13.82415708,13.45828178,13.79449177,608500,0,0,2026-01-27 00:00:00-05:00,2026-01-27,코발트,GLNCY,0.027245937,0.026596857,-0.053160897
2026-01-28 05:00:00+00:00,13.79449113,13.84393394,13.69560645,13.76482582,442200,0,0,2026-01-28 00:00:00-05:00,2026-01-28,코발트,GLNCY,-0.002150565,0.02663338,-0.024199318
2026-01-29 05:00:00+00:00,14.49657697,14.50646572,13.695607,13.8933773,656800,0,0,2026-01-29 00:00:00-05:00,2026-01-29,코발트,GLNCY,0.009339129,0.026630857,0.005154562
2026-01-30 05:00:00+00:00,13.48794809,13.60661027,13.16162685,13.42861652,822200,0,0,2026-01-30 00:00:00-05:00,2026-01-30,코발트,GLNCY,-0.033451966,0.02856608,0.003665665
2026-02-02 05:00:00+00:00,13.4286159,13.50772402,13.34950778,13.48794746,498000,0,0,2026-02-02 00:00:00-05:00,2026-02-02,코발트,GLNCY,0.004418247,0.0286003,-0.023255768
2026-02-03 05:00:00+00:00,13.67582899,14.06148178,13.63627494,14.03181553,518000,0,0,2026-02-03 00:00:00-05:00,2026-02-03,코발트,GLNCY,0.040322522,0.02908007,0.033333324
2026-02-04 05:00:00+00:00,14.19992107,14.19992107,12.98363299,13.34950829,693300,0,0,2026-02-04 00:00:00-05:00,2026-02-04,코발트,GLNCY,-0.048625728,0.03204325,0.149206232
2026-02-05 05:00:00+00:00,13.13196035,13.30995409,12.03433446,12.45954132,1064900,0,0,2026-02-05 00:00:00-05:00,2026-02-05,코발트,GLNCY,-0.066666648,0.035874062,0.093343532
2026-02-06 05:00:00+00:00,12.81552772,13.05285208,12.76608491,12.92430115,682400,0,0,2026-02-06 00:00:00-05:00,2026-02-06,코발트,GLNCY,0.03730152,0.031213062,0.049012417
2026-02-09 05:00:00+00:00,13.25062279,13.54727872,13.18140342,13.51761341,535000,0,0,2026-02-09 00:00:00-05:00,2026-02-09,코발트,GLNCY,0.045906719,0.03198414,0.061992618
2026-02-10 05:00:00+00:00,13.44839339,13.45828119,13.25062215,13.39895058,448300,0,0,2026-02-10 00:00:00-05:00,2026-02-10,코발트,GLNCY,-0.008778386,0.030972223,0.029218424
2026-02-11 05:00:00+00:00,13.68571819,13.70549475,13.39895101,13.53738976,434300,0,0,2026-02-11 00:00:00-05:00,2026-02-11,코발트,GLNCY,0.010332091,0.031001753,0.060357644
2026-02-12 05:00:00+00:00,13.50772441,13.55716722,13.16162662,13.27040005,398000,0,0,2026-02-12 00:00:00-05:00,2026-02-12,코발트,GLNCY,-0.019722392,0.030638106,0.014825769
2026-02-13 05:00:00+00:00,13.17151464,13.36928589,13.06274121,13.33961964,410300,0,0,2026-02-13 00:00:00-05:00,2026-02-13,코발트,GLNCY,0.005216089,0.030646229,0.022003019
2026-02-17 05:00:00+00:00,12.80563878,13.06274064,12.64742255,13.03307533,304200,0,0,2026-02-17 00:00:00-05:00,2026-02-17,코발트,GLNCY,-0.022979988,0.03082501,0.005105756
2026-02-18 05:00:00+00:00,13.53738955,13.59672111,13.46817018,13.55716705,493700,0,0,2026-02-18 00:00:00-05:00,2026-02-18,코발트,GLNCY,0.040212437,0.031967616,0.019047648
2026-02-19 05:00:00+00:00,13.15173738,13.49783516,13.09240582,13.49783516,487800,0,0,2026-02-19 00:00:00-05:00,2026-02-19,코발트,GLNCY,-0.004376423,0.03108468,0.029218424
2026-02-20 05:00:00+00:00,13.33961945,13.63627538,13.31984289,13.53738976,577300,0,0,2026-02-20 00:00:00-05:00,2026-02-20,코발트,GLNCY,0.00293044,0.030645593,0.018037467
2026-02-23 05:00:00+00:00,13.73516113,13.87359988,13.34950833,13.70549488,292300,0,0,2026-02-23 00:00:00-05:00,2026-02-23,코발트,GLNCY,0.012417839,0.029743093,-0.01863802
2026-02-24 05:00:00+00:00,13.62638677,13.88348864,13.59672146,13.79449177,561200,0,0,2026-02-24 00:00:00-05:00,2026-02-24,코발트,GLNCY,0.006493519,0.029747179,-0.049033037
2026-02-25 05:00:00+00:00,14.21969786,14.33836004,14.17025505,14.31858253,483600,0,0,2026-02-25 00:00:00-05:00,2026-02-25,코발트,GLNCY,0.037992757,0.030323089,-0.027291819
2026-02-26 05:00:00+00:00,13.97248483,14.19992043,13.81426859,14.13070107,771400,0,0,2026-02-26 00:00:00-05:00,2026-02-26,코발트,GLNCY,-0.013121513,0.03050664,-0.039748916
2026-02-27 05:00:00+00:00,14.14059025,14.20980962,13.98237401,14.18014431,571600,0,0,2026-02-27 00:00:00-05:00,2026-02-27,코발트,GLNCY,0.003498994,0.030458167,-0.035441256
2026-03-02 05:00:00+00:00,14.02192756,14.26914066,13.962596,14.2295866,373700,0,0,2026-03-02 00:00:00-05:00,2026-03-02,코발트,GLNCY,0.003486727,0.029328354,-0.025550083
2026-03-03 05:00:00+00:00,13.62638628,14.03181562,13.42861598,13.93293095,405100,0,0,2026-03-03 00:00:00-05:00,2026-03-03,코발트,GLNCY,-0.020847806,0.029818305,-0.021082215
2026-03-04 05:00:00+00:00,13.992262,14.07137012,13.88348857,14.07137012,488500,0,0,2026-03-04 00:00:00-05:00,2026-03-04,코발트,GLNCY,0.009936113,0.028511043,0.027027086
2026-03-05 05:00:00+00:00,13.79449162,13.83404568,13.37917351,13.53738976,445500,0,0,2026-03-05 00:00:00-05:00,2026-03-05,코발트,GLNCY,-0.037948001,0.027628432,0.069042327
2026-03-06 05:00:00+00:00,12.88474675,13.37917296,12.80563863,13.31984234,463300,0,0,2026-03-06 00:00:00-05:00,2026-03-06,코발트,GLNCY,-0.016070115,0.023034746,0.020319349
2026-03-09 04:00:00+00:00,13.18140322,13.69560696,13.02318698,13.62638664,465700,0,0,2026-03-09 00:00:00-04:00,2026-03-09,코발트,GLNCY,0.023014109,0.022138475,0.019410533
2026-03-10 04:00:00+00:00,13.84393404,13.98237372,13.73516061,13.75493717,502400,0,0,2026-03-10 00:00:00-04:00,2026-03-10,코발트,GLNCY,0.009433941,0.019784692,0.024840283
2026-03-11 04:00:00+00:00,13.7054944,13.93293095,13.61649847,13.93293095,324800,0,0,2026-03-11 00:00:00-04:00,2026-03-11,코발트,GLNCY,0.012940355,0.019812521,0.075832813
2026-03-12 04:00:00+00:00,13.95270729,14.01203885,13.73516044,13.95270729,694400,0,0,2026-03-12 00:00:00-04:00,2026-03-12,코발트,GLNCY,0.001419396,0.01971862,0.095690294
2026-03-13 04:00:00+00:00,13.75493756,13.85382318,13.47805914,13.53738976,880000,0,0,2026-03-13 00:00:00-04:00,2026-03-13,코발트,GLNCY,-0.02976609,0.020408633,0.076978854
2026-03-16 04:00:00+00:00,13.66594082,13.8043805,13.52750207,13.61649895,744800,0,0,2026-03-16 00:00:00-04:00,2026-03-16,코발트,GLNCY,0.005843755,0.020415625,0.072661886
2026-03-17 04:00:00+00:00,13.86371165,13.98237382,13.73516072,13.74504852,299100,0,0,2026-03-17 00:00:00-04:00,2026-03-17,코발트,GLNCY,0.009440722,0.019665873,0.084241039
2026-03-18 04:00:00+00:00,13.75493769,13.85382331,13.61649895,13.61649895,451700,0,0,2026-03-18 00:00:00-04:00,2026-03-18,코발트,GLNCY,-0.009352428,0.017737794,0.087896247
2026-03-19 04:00:00+00:00,13.21106845,13.85382311,13.16162658,13.72527218,3250800,0,0,2026-03-19 00:00:00-04:00,2026-03-19,코발트,GLNCY,0.007988341,0.01777915,0.098324885
2026-03-20 04:00:00+00:00,13.80437995,13.89337682,13.30995373,13.5769434,4046800,0,0,2026-03-20 00:00:00-04:00,2026-03-20,코발트,GLNCY,-0.010806983,0.017964494,0.091170108
2026-03-23 04:00:00+00:00,13.69560635,13.92304196,13.56705542,13.77471447,1509600,0,0,2026-03-23 00:00:00-04:00,2026-03-23,코발트,GLNCY,0.014566686,0.018047022,0.086770905
2026-03-24 04:00:00+00:00,13.57694377,13.98237407,13.51761316,13.90326595,897400,0,0,2026-03-24 00:00:00-04:00,2026-03-24,코발트,GLNCY,0.009332425,0.018108472,0.062499983
2026-03-25 04:00:00+00:00,14.22958744,14.37791494,14.18014463,14.23947525,548300,0,0,2026-03-25 00:00:00-04:00,2026-03-25,코발트,GLNCY,0.024182037,0.016823182,0.07041251
2026-03-26 04:00:00+00:00,13.86371189,14.02192813,13.86371189,13.90326595,826000,0,0,2026-03-26 00:00:00-04:00,2026-03-26,코발트,GLNCY,-0.023611074,0.017402675,0.064880113
2026-03-27 04:00:00+00:00,13.77471472,14.23947469,13.75493722,14.02192783,465900,0,0,2026-03-27 00:00:00-04:00,2026-03-27,코발트,GLNCY,0.008534821,0.017502253,0.031855957
2026-03-30 04:00:00+00:00,14.5163542,14.55590826,14.1504789,14.27902889,919100,0,0,2026-03-30 00:00:00-04:00,2026-03-30,코발트,GLNCY,0.018335643,0.017984733,-0.018445364
2026-03-31 04:00:00+00:00,14.82289784,15.02066814,14.6646816,15.01078033,606300,0,0,2026-03-31 00:00:00-04:00,2026-03-31,코발트,GLNCY,0.051246583,0.020557911,-0.02333337
2026-04-01 04:00:00+00:00,14.773455,14.87234062,14.66468157,14.83278656,759800,0,0,2026-04-01 00:00:00-04:00,2026-04-01,코발트,GLNCY,-0.01185773,0.02079915,0.02022926
2026-04-02 04:00:00+00:00,14.5064652,14.83278642,14.4866877,14.66468143,1969600,0,0,2026-04-02 00:00:00-04:00,2026-04-02,코발트,GLNCY,-0.011333348,0.018808057,0.003353496
2026-04-06 04:00:00+00:00,14.53613062,14.77345498,14.33836032,14.74378967,507700,0,0,2026-04-06 00:00:00-04:00,2026-04-06,코발트,GLNCY,0.005394474,0.018194482,0.010716684
2026-04-07 04:00:00+00:00,14.66468135,14.76356697,14.427357,14.76356697,607300,0,0,2026-04-07 00:00:00-04:00,2026-04-07,코발트,GLNCY,0.001341399,0.017719829,-0.014569528
2026-04-08 04:00:00+00:00,14.98111396,15.03055677,14.73390086,14.9316721,471800,0,0,2026-04-08 00:00:00-04:00,2026-04-08,코발트,GLNCY,0.011386484,0.017755736,-0.019230756
2026-04-09 04:00:00+00:00,14.94156011,15.02066823,14.77345512,14.9118948,354100,0,0,2026-04-09 00:00:00-04:00,2026-04-09,코발트,GLNCY,-0.00132452,0.017675076,-0.003947291
2026-04-10 04:00:00+00:00,14.98111387,15.07011074,14.9118945,15.03055668,257800,0,0,2026-04-10 00:00:00-04:00,2026-04-10,코발트,GLNCY,0.007957532,0.017694086,0.01047121
2026-04-13 04:00:00+00:00,14.92178337,15.10966492,14.87234056,15.10966492,356200,0,0,2026-04-13 00:00:00-04:00,2026-04-13,코발트,GLNCY,0.005263161,0.015823681,-0.005228761
2026-04-14 04:00:00+00:00,15.25799314,15.26788095,14.91189442,15.12944221,576400,0,0,2026-04-14 00:00:00-04:00,2026-04-14,코발트,GLNCY,0.001308917,0.015852867,0.004651093
2026-04-15 04:00:00+00:00,15.00089199,15.00089199,14.84267574,14.8822298,469700,0,0,2026-04-15 00:00:00-04:00,2026-04-15,코발트,GLNCY,-0.016339823,0.016540218,0.007284732
2026-04-16 04:00:00+00:00,14.92178335,14.9415599,14.78334367,14.9316721,584600,0,0,2026-04-16 00:00:00-04:00,2026-04-16,코발트,GLNCY,0.003322237,0.016237274,0.034899381
2026-04-17 04:00:00+00:00,14.58557353,14.80312134,14.47680011,14.73390102,3794800,0,0,2026-04-17 00:00:00-04:00,2026-04-17,코발트,GLNCY,-0.013245072,0.016701538,0.02348997
2026-04-20 04:00:00+00:00,14.57568478,14.73390102,14.51635417,14.73390102,451500,0,0,2026-04-20 00:00:00-04:00,2026-04-20,코발트,GLNCY,0,0.016379798,0.063735217
2026-04-21 04:00:00+00:00,14.57568453,14.70423546,14.45702235,14.48668766,387700,0,0,2026-04-21 00:00:00-04:00,2026-04-21,코발트,GLNCY,-0.016778541,0.016831373,0.036003661
2026-04-22 04:00:00+00:00,14.85256366,15.02066771,14.81300866,14.96133709,567600,0,0,2026-04-22 00:00:00-04:00,2026-04-22,코발트,GLNCY,0.032764524,0.018089126,0.06129606
2026-04-23 04:00:00+00:00,14.90200635,15.04044603,14.70423605,14.79323292,374400,0,0,2026-04-23 00:00:00-04:00,2026-04-23,코발트,GLNCY,-0.011235906,0.017721504,0.069577246
2026-04-24 04:00:00+00:00,14.80312127,14.94156001,14.75367846,14.92178345,501900,0,0,2026-04-24 00:00:00-04:00,2026-04-24,코발트,GLNCY,0.00868982,0.016701705,0.081953594
2026-04-27 04:00:00+00:00,14.7734553,14.78334405,14.66468187,14.71412468,556200,0,0,2026-04-27 00:00:00-04:00,2026-04-27,코발트,GLNCY,-0.013916484,0.01710721,0.042042161
2026-04-28 04:00:00+00:00,14.66468185,14.69434716,14.57568498,14.62512779,518900,0,0,2026-04-28 00:00:00-04:00,2026-04-28,코발트,GLNCY,-0.006048398,0.016788847,0.023296221
2026-04-29 04:00:00+00:00,14.83278701,15.08000012,14.66468201,14.97122669,6310400,0,0,2026-04-29 00:00:00-04:00,2026-04-29,코발트,GLNCY,0.023664675,0.013227889,-0.016890435
2026-04-30 04:00:00+00:00,14.9217836,15.2876589,14.85256423,15.26788139,6554600,0,0,2026-04-30 00:00:00-04:00,2026-04-30,코발트,GLNCY,0.01981499,0.013629609,0.009279901
2026-05-01 04:00:00+00:00,15.14921865,15.19866146,15.04044523,15.05033398,1748500,0,0,2026-05-01 00:00:00-04:00,2026-05-01,코발트,GLNCY,-0.014248697,0.013789127,0.035351164
2026-05-04 04:00:00+00:00,15.30743497,15.30743497,14.93167188,14.95144844,398600,0,0,2026-05-04 00:00:00-04:00,2026-05-04,코발트,GLNCY,-0.006570322,0.013865517,0.021246334
2026-05-05 04:00:00+00:00,15.02066783,15.18877281,14.96133721,15.04044533,621300,0,0,2026-05-05 00:00:00-04:00,2026-05-05,코발트,GLNCY,0.005952392,0.013913415,0.029636126
2026-05-06 04:00:00+00:00,15.12944287,15.33710192,15.12944287,15.24810505,514600,0,0,2026-05-06 00:00:00-04:00,2026-05-06,코발트,GLNCY,0.013806754,0.014018445,0.025198947
2026-05-07 04:00:00+00:00,15.3865446,15.39643241,15.05033461,15.07999992,370800,0,0,2026-05-07 00:00:00-04:00,2026-05-07,코발트,GLNCY,-0.011024657,0.014273744,0.000648944
2026-05-08 04:00:00+00:00,15.26000023,15.40999985,15.25,15.40999985,497400,0.17,0,2026-05-08 00:00:00-04:00,2026-05-08,코발트,GLNCY,0.021883284,0.014971237,-0.021935494
2026-05-11 04:00:00+00:00,15.46000004,15.71000004,15.46000004,15.5,482100,0,0,2026-05-11 00:00:00-04:00,2026-05-11,코발트,GLNCY,0.005840373,0.014979725,0.01082803
2026-05-12 04:00:00+00:00,15.43000031,15.80000019,15.35999966,15.69999981,842600,0,0,2026-05-12 00:00:00-04:00,2026-05-12,코발트,GLNCY,0.012903214,0.015199485,0.040726853
2026-05-13 04:00:00+00:00,15.81000042,16.02000046,15.77000046,15.96000004,515400,0,0,2026-05-13 00:00:00-04:00,2026-05-13,코발트,GLNCY,0.016560524,0.014891749,0.019472328
2026-05-14 04:00:00+00:00,16.01000023,16.04000092,15.85000038,15.92000008,415700,0,0,2026-05-14 00:00:00-04:00,2026-05-14,코발트,GLNCY,-0.002506263,0.014954508,0.074803111
2026-05-15 04:00:00+00:00,15.18000031,15.36999989,15.10999966,15.23999977,528000,0,0,2026-05-15 00:00:00-04:00,2026-05-15,코발트,GLNCY,-0.042713587,0.017844507,0.014360331
2026-05-18 04:00:00+00:00,15.43000031,15.43999958,15.22000027,15.31999969,561800,0,0,2026-05-18 00:00:00-04:00,2026-05-18,코발트,GLNCY,0.005249339,0.017854592,0.050632926
2026-05-19 04:00:00+00:00,14.97000027,15.11999989,14.84000015,15.01000023,734100,0,0,2026-05-19 00:00:00-04:00,2026-05-19,코발트,GLNCY,-0.020234952,0.018062503,0.003291652
2026-05-20 04:00:00+00:00,15.14000034,15.23999977,15.01000023,15.18999958,562200,0,0,2026-05-20 00:00:00-04:00,2026-05-20,코발트,GLNCY,0.011991962,0.016745447,-0.034883719
2026-05-21 04:00:00+00:00,15.25,15.55000019,15.22999954,15.47999954,315000,0,0,2026-05-21 00:00:00-04:00,2026-05-21,코발트,GLNCY,0.019091506,0.016961076,0.024088535
2026-05-22 04:00:00+00:00,15.31999969,15.35999966,15.10999966,15.35999966,549600,0,0,2026-05-22 00:00:00-04:00,2026-05-22,코발트,GLNCY,-0.007751931,0.017038921,0.005095537
2026-05-26 04:00:00+00:00,15.68999958,15.78999996,15.64999962,15.69999981,439200,0,0,2026-05-26 00:00:00-04:00,2026-05-26,코발트,GLNCY,0.022135427,0.01721849,0.005174639
2026-05-27 04:00:00+00:00,15.39999962,15.47000027,15.22000027,15.46000004,647400,0,0,2026-05-27 00:00:00-04:00,2026-05-27,코발트,GLNCY,-0.01528661,0.017604593,0.024643328
2026-05-28 04:00:00+00:00,15.27000046,15.43999958,15.14999962,15.42000008,556300,0,0,2026-05-28 00:00:00-04:00,2026-05-28,코발트,GLNCY,-0.00258732,0.016943337,-0.001978874
2026-05-29 04:00:00+00:00,15.42000008,15.48999977,15.15999985,15.15999985,658000,0,0,2026-05-29 00:00:00-04:00,2026-05-29,코발트,GLNCY,-0.016861234,0.016854409,-0.058601154
2026-06-01 04:00:00+00:00,15.31000042,15.88000011,15.30000019,15.86999989,401500,0,0,2026-06-01 00:00:00-04:00,2026-06-01,코발트,GLNCY,0.046833776,0.019504213,-0.110174642
2026-06-02 04:00:00+00:00,16.10000038,16.62000084,16.09000015,16.61000061,536700,0,0,2026-06-02 00:00:00-04:00,2026-06-02,코발트,GLNCY,0.046628905,0.021662177,-0.134319126
2026-06-03 04:00:00+00:00,16.37999916,16.40999985,16.18000031,16.22999954,388600,0,0,2026-06-03 00:00:00-04:00,2026-06-03,코발트,GLNCY,-0.022877848,0.022570393,-0.173992648
2026-06-04 04:00:00+00:00,16.28000069,16.42000008,16.20000076,16.37999916,364400,0,0,2026-06-04 00:00:00-04:00,2026-06-04,코발트,GLNCY,0.009242121,0.022489517,-0.117760613
2026-06-05 04:00:00+00:00,15.98999977,16,15.51000023,15.53999996,471000,0,0,2026-06-05 00:00:00-04:00,2026-06-05,코발트,GLNCY,-0.051282005,0.025490029,-0.148383011
2026-06-08 04:00:00+00:00,15.67000008,15.85999966,15.60000038,15.77000046,517500,0,0,2026-06-08 00:00:00-04:00,2026-06-08,코발트,GLNCY,0.014800547,0.025244532,-0.11023618
2026-06-09 04:00:00+00:00,15.57999992,15.61999989,14.96000004,15.23999977,649100,0,0,2026-06-09 00:00:00-04:00,2026-06-09,코발트,GLNCY,-0.033608159,0.026398889,
2026-06-10 04:00:00+00:00,15.05000019,15.21000004,14.89000034,14.93999958,501200,0,0,2026-06-10 00:00:00-04:00,2026-06-10,코발트,GLNCY,-0.019685052,0.026532559,
2026-06-11 04:00:00+00:00,15.27000046,15.88000011,15.18000031,15.72999954,552400,0,0,2026-06-11 00:00:00-04:00,2026-06-11,코발트,GLNCY,0.052878178,0.029007367,
2026-06-12 04:00:00+00:00,15.52999973,15.81000042,15.5,15.77999973,258400,0,0,2026-06-12 00:00:00-04:00,2026-06-12,코발트,GLNCY,0.003178652,0.029012743,
2026-06-15 04:00:00+00:00,15.5,15.63000011,15.35000038,15.53999996,419500,0,0,2026-06-15 00:00:00-04:00,2026-06-15,코발트,GLNCY,-0.015209111,0.027495884,
2026-06-16 04:00:00+00:00,15.77999973,15.93000031,15.71000004,15.80000019,342500,0,0,2026-06-16 00:00:00-04:00,2026-06-16,코발트,GLNCY,0.016731032,0.027701069,
2026-06-17 04:00:00+00:00,15.65999985,15.73999977,15.11999989,15.13000011,465700,0,0,2026-06-17 00:00:00-04:00,2026-06-17,코발트,GLNCY,-0.042405068,0.029044725,
2026-06-18 04:00:00+00:00,14.93999958,15.02000046,14.84000015,14.93999958,603300,0,0,2026-06-18 00:00:00-04:00,2026-06-18,코발트,GLNCY,-0.012557867,0.029065497,
2026-06-22 04:00:00+00:00,14.81000042,14.85999966,14.73999977,14.77999973,984200,0,0,2026-06-22 00:00:00-04:00,2026-06-22,코발트,GLNCY,-0.010709495,0.028774493,
2026-06-23 04:00:00+00:00,13.97000027,14.15999985,13.89999962,14.05000019,1115400,0,0,2026-06-23 00:00:00-04:00,2026-06-23,코발트,GLNCY,-0.049391039,0.030663096,
2026-06-24 04:00:00+00:00,13.32999992,13.69999981,13.27000046,13.52999973,887000,0,0,2026-06-24 00:00:00-04:00,2026-06-24,코발트,GLNCY,-0.037010708,0.030861171,
2026-06-25 04:00:00+00:00,13.72000027,13.78999996,13.55000019,13.71000004,515900,0,0,2026-06-25 00:00:00-04:00,2026-06-25,코발트,GLNCY,0.013303792,0.031116236,
2026-06-26 04:00:00+00:00,13.46000004,13.60999966,13.31999969,13.43000031,635300,0,0,2026-06-26 00:00:00-04:00,2026-06-26,코발트,GLNCY,-0.020423029,0.031282618,
2026-06-29 04:00:00+00:00,13.64000034,13.67000008,13.47000027,13.56000042,757200,0,0,2026-06-29 00:00:00-04:00,2026-06-29,코발트,GLNCY,0.00967983,0.031379232,
2021-01-03 13:00:00+00:00,2.029422577,2.045723144,1.996821442,2.037572861,10693614,0,0,2021-01-04 00:00:00+11:00,2021-01-03,망간,S32.AX,,,0.108000164
2021-01-04 13:00:00+00:00,2.062023712,2.070173995,2.021272293,2.037572861,13624988,0,0,2021-01-05 00:00:00+11:00,2021-01-04,망간,S32.AX,0,,0.108871007
2021-01-05 13:00:00+00:00,2.037572989,2.053873558,2.000896613,2.021272421,11782350,0,0,2021-01-06 00:00:00+11:00,2021-01-05,망간,S32.AX,-0.00799993,,0.011450222
2021-01-06 13:00:00+00:00,2.037573496,2.151677697,2.02942321,2.13537693,24096199,0,0,2021-01-07 00:00:00+11:00,2021-01-06,망간,S32.AX,0.056451821,,0.003890959
2021-01-07 13:00:00+00:00,2.135376417,2.135376417,2.078324428,2.094624996,14023775,0,0,2021-01-08 00:00:00+11:00,2021-01-07,망간,S32.AX,-0.019084188,,-0.023077055
2021-01-10 13:00:00+00:00,2.119076014,2.143527063,2.094625159,2.119076014,16479786,0,0,2021-01-11 00:00:00+11:00,2021-01-10,망간,S32.AX,0.01167322,,0.011494433
2021-01-11 13:00:00+00:00,2.102775026,2.143526637,2.094624743,2.127225876,13844632,0,0,2021-01-12 00:00:00+11:00,2021-01-11,망간,S32.AX,0.003845951,,0.029520032
2021-01-12 13:00:00+00:00,2.135376511,2.208729267,2.127226227,2.208729267,17029420,0,0,2021-01-13 00:00:00+11:00,2021-01-12,망간,S32.AX,0.038314404,,0
2021-01-13 13:00:00+00:00,2.176128129,2.216879552,2.14352699,2.208729267,30769210,0,0,2021-01-14 00:00:00+11:00,2021-01-13,망간,S32.AX,0,,0.018656606
2021-01-14 13:00:00+00:00,2.216879386,2.241330238,2.18427825,2.18427825,17690809,0,0,2021-01-15 00:00:00+11:00,2021-01-14,망간,S32.AX,-0.011070174,,0.023166044
2021-01-17 13:00:00+00:00,2.143527007,2.151677292,2.094625105,2.110925674,12007766,0,0,2021-01-18 00:00:00+11:00,2021-01-17,망간,S32.AX,-0.033582066,,-0.003802081
2021-01-18 13:00:00+00:00,2.110925463,2.167977644,2.102775179,2.143526793,9288459,0,0,2021-01-19 00:00:00+11:00,2021-01-18,망간,S32.AX,0.015443991,,-0.037453393
2021-01-19 13:00:00+00:00,2.143527245,2.184278673,2.135376765,2.176128387,11145331,0,0,2021-01-20 00:00:00+11:00,2021-01-19,망간,S32.AX,0.015209325,,-0.022556303
2021-01-20 13:00:00+00:00,2.176127855,2.184278139,2.127225959,2.167977571,17338266,0,0,2021-01-21 00:00:00+11:00,2021-01-20,망간,S32.AX,-0.003745558,,-0.054151511
2021-01-21 13:00:00+00:00,2.176128214,2.273931633,2.167977929,2.257631063,31009782,0,0,2021-01-22 00:00:00+11:00,2021-01-21,망간,S32.AX,0.041353515,,-0.058181833
2021-01-24 13:00:00+00:00,2.265781239,2.265781239,2.208729247,2.241330385,14852965,0,0,2021-01-25 00:00:00+11:00,2021-01-24,망간,S32.AX,-0.007220258,,-0.018867922
2021-01-26 13:00:00+00:00,2.208729176,2.216879461,2.143526902,2.159827471,26060174,0,0,2021-01-27 00:00:00+11:00,2021-01-26,망간,S32.AX,-0.036363632,,0.023255951
2021-01-27 13:00:00+00:00,2.070173963,2.127225948,2.053873396,2.102775097,18617607,0,0,2021-01-28 00:00:00+11:00,2021-01-27,망간,S32.AX,-0.026415246,,0.066929297
2021-01-28 13:00:00+00:00,2.135376248,2.143526726,2.045723128,2.070173979,15434890,0,0,2021-01-29 00:00:00+11:00,2021-01-28,망간,S32.AX,-0.015503854,,0.022727404
2021-01-31 13:00:00+00:00,2.070174097,2.176127984,2.013122108,2.151677132,24828322,0,0,2021-02-01 00:00:00+11:00,2021-01-31,망간,S32.AX,0.039370195,,-0.03942634
2021-02-01 13:00:00+00:00,2.208728764,2.298381875,2.18835296,2.273931026,42491635,0,0,2021-02-02 00:00:00+11:00,2021-02-01,망간,S32.AX,0.056817955,0.028171432,0.018450074
2021-02-02 13:00:00+00:00,2.225029836,2.233180121,2.151677275,2.208729267,32879202,0,0,2021-02-03 00:00:00+11:00,2021-02-02,망간,S32.AX,-0.028673587,0.029197089,0.043955982
2021-02-03 13:00:00+00:00,2.225029469,2.249480318,2.184278052,2.225029469,18564879,0,0,2021-02-04 00:00:00+11:00,2021-02-03,망간,S32.AX,0.0073799,0.02905436,0.056603657
2021-02-04 13:00:00+00:00,2.233180029,2.233180029,2.135376424,2.159827471,17445504,0,0,2021-02-05 00:00:00+11:00,2021-02-04,망간,S32.AX,-0.029303881,0.027373399,0.091602672
2021-02-07 13:00:00+00:00,2.167978269,2.176128556,2.127226644,2.13537693,11778134,0,0,2021-02-08 00:00:00+11:00,2021-02-07,망간,S32.AX,-0.011320599,0.027128711,0.077821122
2021-02-08 13:00:00+00:00,2.135376417,2.159827465,2.086474712,2.094624996,15546060,0,0,2021-02-09 00:00:00+11:00,2021-02-08,망간,S32.AX,-0.019084188,0.027380965,0.073076667
2021-02-09 13:00:00+00:00,2.102775444,2.143527063,2.090550114,2.119076014,9467111,0,0,2021-02-10 00:00:00+11:00,2021-02-09,망간,S32.AX,0.01167322,0.027497939,0.045801224
